epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,15078.3,1.30104,1.62802,1.32272,0.52377,0.35121,0.36757,0.2504,1.21129,1.42083,1.24936,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
33,15557.9,1.2988,1.62389,1.3201,0.52446,0.35068,0.36784,0.25076,1.21026,1.42048,1.2486,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
34,16027.5,1.29524,1.61956,1.31798,0.50865,0.35825,0.36843,0.25128,1.20945,1.42014,1.24788,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
35,16495.4,1.29216,1.61536,1.31611,0.51342,0.35679,0.36887,0.25173,1.20868,1.42064,1.24699,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
36,16973.7,1.29477,1.61099,1.31492,0.51366,0.35554,0.36927,0.25172,1.20767,1.42065,1.24602,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
37,17445.4,1.28889,1.60424,1.31225,0.51199,0.35598,0.36913,0.252,1.20698,1.42173,1.24545,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
38,17912.9,1.29002,1.6025,1.31002,0.509,0.35777,0.37063,0.25282,1.20613,1.42278,1.24456,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
39,18381.1,1.28758,1.60018,1.30965,0.51006,0.35884,0.37091,0.25326,1.20537,1.42403,1.24386,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
40,18856.2,1.28496,1.59291,1.30831,0.50506,0.36118,0.37119,0.25387,1.20463,1.42547,1.2431,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
41,19375.5,1.2841,1.59202,1.30691,0.5097,0.36074,0.37159,0.25413,1.20405,1.42732,1.24234,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
42,19849.4,1.28204,1.58442,1.30441,0.50842,0.36117,0.37218,0.25459,1.2033,1.42908,1.24146,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
43,20350.8,1.28432,1.58424,1.30393,0.51134,0.35947,0.37271,0.25493,1.20246,1.43035,1.24058,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
44,20828.8,1.27744,1.57564,1.30115,0.51059,0.36146,0.37349,0.25532,1.20157,1.43171,1.23984,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
45,21302.2,1.27719,1.57493,1.30185,0.51232,0.36131,0.37396,0.2558,1.20112,1.43323,1.23934,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
46,21769.3,1.27628,1.57184,1.29781,0.51745,0.36036,0.37364,0.25624,1.20006,1.43482,1.23816,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
47,22234.6,1.27618,1.57225,1.29682,0.51876,0.36057,0.37385,0.25643,1.19932,1.43619,1.23703,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
48,22696.3,1.27336,1.56351,1.29511,0.51931,0.35971,0.37447,0.25707,1.19848,1.43651,1.23602,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
49,23158.8,1.27326,1.56164,1.29395,0.52182,0.35895,0.37592,0.25782,1.1979,1.43748,1.23509,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
50,23633.4,1.27102,1.5602,1.29297,0.52694,0.3583,0.37595,0.25835,1.19713,1.43816,1.23394,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
51,24095.7,1.27185,1.55623,1.29366,0.52353,0.36064,0.37648,0.2592,1.19619,1.43893,1.2329,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
52,24558,1.26853,1.55166,1.29094,0.52838,0.36167,0.37728,0.25992,1.19562,1.4392,1.2322,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
53,25019.8,1.26662,1.54844,1.28892,0.53489,0.36117,0.37803,0.26047,1.19466,1.43934,1.23119,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
