epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
66,23002,1.25081,1.51481,1.27958,0.54939,0.36778,0.38661,0.26804,1.17925,1.42314,1.21655,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
67,23347.6,1.25223,1.51574,1.27857,0.55019,0.36762,0.38818,0.26873,1.17794,1.42048,1.21526,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
68,23692.6,1.25007,1.50796,1.277,0.54998,0.36969,0.38938,0.26959,1.17705,1.4178,1.21439,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
69,24037,1.24718,1.50417,1.27491,0.55183,0.36971,0.39052,0.27049,1.17627,1.41506,1.21341,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
70,24379.4,1.24782,1.49949,1.27436,0.54931,0.37237,0.39125,0.27119,1.1754,1.4122,1.21254,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
71,24776.4,1.24713,1.50014,1.27491,0.54912,0.37312,0.39183,0.27148,1.17472,1.40907,1.21181,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
72,25126.5,1.24562,1.49776,1.27333,0.55564,0.37477,0.3934,0.27249,1.17393,1.40663,1.21096,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
73,25469.2,1.24453,1.49476,1.27325,0.55568,0.37564,0.39473,0.27334,1.17304,1.40355,1.21031,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
74,25824.5,1.24305,1.49519,1.27156,0.55678,0.37649,0.39534,0.27415,1.1719,1.40004,1.20911,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
75,26167.8,1.24023,1.48652,1.26968,0.55504,0.37703,0.39657,0.27477,1.17096,1.39679,1.20787,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
76,26512.4,1.2422,1.4878,1.26987,0.55649,0.37675,0.39729,0.2755,1.17001,1.3933,1.20678,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
77,26854.6,1.23972,1.48807,1.26852,0.55545,0.37668,0.39821,0.27624,1.16892,1.38981,1.20567,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
78,27199.5,1.23809,1.48157,1.26788,0.55265,0.37778,0.39959,0.27685,1.1681,1.38626,1.20473,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
79,27545.4,1.23639,1.47524,1.26666,0.55379,0.37881,0.40081,0.27754,1.16725,1.3829,1.20367,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
80,27891.2,1.2351,1.47261,1.26529,0.54977,0.37991,0.40052,0.27752,1.16656,1.37992,1.20272,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
81,28233,1.23398,1.47576,1.26472,0.54744,0.37892,0.40092,0.27785,1.16577,1.37665,1.2018,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
82,28575.1,1.23335,1.46875,1.26278,0.55159,0.37785,0.40226,0.27896,1.16461,1.37321,1.20057,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
83,28917.2,1.22993,1.46733,1.26248,0.55084,0.37967,0.40318,0.2797,1.16381,1.37021,1.19967,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
84,29261.1,1.23212,1.46384,1.26059,0.55108,0.38017,0.40448,0.28047,1.16294,1.36692,1.19888,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
85,29603.7,1.22865,1.46277,1.25983,0.54868,0.38102,0.40559,0.28132,1.16191,1.36379,1.19773,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
86,29945.9,1.22824,1.46059,1.25874,0.54734,0.38295,0.40642,0.28239,1.16105,1.36069,1.19691,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
87,30290.8,1.22901,1.45887,1.25737,0.54462,0.3844,0.40747,0.28299,1.15992,1.35769,1.19577,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
88,30636.5,1.22429,1.45094,1.25616,0.54637,0.38448,0.408,0.28369,1.15925,1.35556,1.19491,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
89,30979.5,1.2238,1.44827,1.25501,0.54894,0.38632,0.40862,0.2841,1.15876,1.35348,1.19421,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
90,31326.2,1.22109,1.4489,1.25255,0.54825,0.38668,0.40953,0.28488,1.15797,1.35057,1.19337,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
91,31669.5,1.22245,1.44485,1.2512,0.5521,0.3876,0.41049,0.2853,1.15741,1.34768,1.1927,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
92,32015.5,1.21933,1.44177,1.25184,0.54849,0.38894,0.41131,0.286,1.15628,1.34516,1.19174,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
93,32364.7,1.22088,1.43975,1.25148,0.54979,0.39099,0.41268,0.28685,1.1554,1.34242,1.19075,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
94,32709.1,1.21943,1.43551,1.25089,0.55185,0.39157,0.41338,0.28741,1.1548,1.33947,1.19014,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
95,33051.4,1.21707,1.43173,1.24826,0.55589,0.38948,0.41405,0.28789,1.15415,1.33723,1.18944,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
96,33395.2,1.2162,1.43032,1.24722,0.55711,0.39031,0.41466,0.28851,1.15356,1.3348,1.18884,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
97,33738.3,1.21507,1.42571,1.24664,0.55698,0.39136,0.41549,0.28912,1.15291,1.33221,1.18799,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
98,34081.6,1.21369,1.42559,1.24558,0.55573,0.39205,0.41631,0.28976,1.15217,1.32979,1.18725,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
99,34424,1.21022,1.42111,1.24344,0.55787,0.39275,0.41692,0.29057,1.15171,1.32793,1.18657,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
