epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,13853.7,1.26509,1.6024,1.33116,0.52968,0.3643,0.37433,0.26002,1.17895,1.39318,1.26037,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
33,14288.9,1.26315,1.59712,1.32903,0.52939,0.36377,0.3752,0.26077,1.17742,1.39298,1.2592,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
34,14749,1.25806,1.59279,1.32697,0.5333,0.36188,0.37606,0.26183,1.1765,1.39374,1.25794,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
35,15203.3,1.2555,1.58782,1.32418,0.53782,0.36104,0.37696,0.26232,1.17513,1.3947,1.25665,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
36,15639.2,1.25826,1.58453,1.32403,0.53725,0.36157,0.37727,0.26274,1.17462,1.39653,1.25574,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
37,16076.8,1.25318,1.57628,1.31983,0.53775,0.36078,0.37766,0.26303,1.17343,1.39857,1.25446,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
38,16513.4,1.25333,1.57496,1.31948,0.53681,0.36019,0.37805,0.26319,1.17256,1.40005,1.25348,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
39,16971.8,1.25141,1.57262,1.31687,0.53586,0.36164,0.37837,0.26344,1.1714,1.40176,1.25231,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
40,17422.5,1.24896,1.56603,1.3158,0.53803,0.36113,0.37849,0.26388,1.17027,1.40378,1.25142,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
41,17857.6,1.24867,1.56568,1.31582,0.54024,0.36105,0.37894,0.26415,1.16988,1.40563,1.25078,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
42,18291.4,1.24725,1.55929,1.31272,0.54014,0.36007,0.37885,0.26434,1.16855,1.40771,1.24919,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
43,18747.6,1.24893,1.55618,1.31325,0.53657,0.36119,0.37964,0.26483,1.16736,1.4098,1.24803,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
44,19194.8,1.24359,1.55118,1.31037,0.53789,0.36112,0.38016,0.26555,1.16626,1.41187,1.24685,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
45,19633.5,1.24231,1.54756,1.30965,0.53972,0.35885,0.38032,0.26585,1.16533,1.41425,1.24604,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
46,20135.6,1.2407,1.54406,1.30737,0.54064,0.36012,0.38058,0.266,1.16451,1.41654,1.24533,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
47,20567.8,1.24191,1.54348,1.30584,0.53855,0.36293,0.38072,0.26632,1.16354,1.41843,1.24433,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
48,21047.2,1.23831,1.53812,1.30373,0.53654,0.36323,0.38154,0.26682,1.16261,1.42045,1.2434,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
49,21475.3,1.2376,1.53313,1.3038,0.53585,0.36474,0.38165,0.2674,1.16171,1.4219,1.24245,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
50,21910.3,1.2357,1.53216,1.30187,0.53807,0.36405,0.38182,0.26776,1.16086,1.42314,1.24165,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
51,22335.9,1.23648,1.52749,1.30219,0.53784,0.36586,0.38225,0.26822,1.16007,1.42344,1.2407,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
52,22761.5,1.23282,1.52443,1.29989,0.53683,0.36544,0.38247,0.2682,1.15895,1.42468,1.23971,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
53,23186.2,1.23087,1.5211,1.29831,0.53722,0.36563,0.38346,0.26872,1.15816,1.42522,1.23881,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
54,23632.2,1.23161,1.51953,1.2974,0.54203,0.36434,0.38413,0.26958,1.15679,1.42516,1.23747,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
55,24058.1,1.23002,1.51482,1.29674,0.54943,0.36163,0.38443,0.26996,1.15581,1.4261,1.23651,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
56,24484.5,1.22889,1.51462,1.29414,0.55195,0.36134,0.38543,0.27074,1.15503,1.42595,1.2354,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
57,24910.7,1.22545,1.50994,1.29301,0.5456,0.36445,0.38651,0.27176,1.15405,1.42564,1.23451,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
58,25333.2,1.22676,1.50784,1.29269,0.54774,0.36444,0.38689,0.2721,1.15333,1.42504,1.23379,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
59,25773.7,1.22302,1.50281,1.29064,0.54269,0.36634,0.3874,0.27265,1.15233,1.42382,1.23254,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
60,26204.9,1.22377,1.50173,1.29265,0.54707,0.3667,0.3887,0.27331,1.15136,1.42311,1.23157,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
61,26647.6,1.22334,1.49912,1.29045,0.54948,0.36556,0.38945,0.27396,1.15086,1.42168,1.23083,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
62,27088.1,1.21996,1.49345,1.28599,0.55072,0.3664,0.3902,0.27468,1.15019,1.41998,1.22996,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
63,27543.9,1.22062,1.49028,1.28548,0.55086,0.36625,0.3911,0.27539,1.14909,1.41664,1.22868,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
64,27981.5,1.21821,1.48778,1.28504,0.55332,0.36695,0.39243,0.27632,1.14848,1.41368,1.22784,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
65,28410.8,1.21956,1.48683,1.28428,0.56095,0.36884,0.39418,0.27768,1.14793,1.41123,1.22703,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
66,28835.2,1.21525,1.48152,1.28397,0.56448,0.36884,0.39521,0.27834,1.14663,1.40861,1.22576,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
67,29263.5,1.21649,1.48282,1.28271,0.56215,0.37239,0.39649,0.2792,1.14567,1.40532,1.22463,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
68,29692.6,1.21448,1.47836,1.28201,0.56114,0.37363,0.39806,0.27963,1.14466,1.40205,1.22355,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
69,30116.8,1.21178,1.47324,1.27925,0.56203,0.37426,0.39885,0.28016,1.14373,1.39889,1.22235,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
70,30543.6,1.21318,1.47026,1.27848,0.56176,0.3749,0.39948,0.28105,1.14287,1.39527,1.22121,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
71,30972.4,1.21197,1.4695,1.27915,0.55914,0.37677,0.40066,0.28168,1.14157,1.39212,1.21985,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
72,31399.1,1.2103,1.46774,1.27729,0.56096,0.37809,0.4017,0.28219,1.14072,1.38905,1.21895,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
73,31823.4,1.20858,1.4635,1.27599,0.55877,0.37866,0.4026,0.28281,1.13986,1.3854,1.21805,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
74,32249.4,1.20786,1.46354,1.27604,0.55772,0.38088,0.40381,0.28381,1.1391,1.38172,1.2171,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
75,32702.8,1.20436,1.45635,1.27338,0.55708,0.38192,0.40465,0.28447,1.13821,1.37895,1.21617,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
76,33141.1,1.20623,1.45426,1.27275,0.55621,0.38326,0.40598,0.28499,1.13685,1.37566,1.2152,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
77,33574.8,1.2043,1.45557,1.27222,0.5625,0.38071,0.40673,0.28584,1.13561,1.37234,1.21409,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
78,34001.4,1.20397,1.4493,1.272,0.5606,0.38357,0.40738,0.2866,1.13488,1.36953,1.21312,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
79,34427.4,1.2006,1.44478,1.26951,0.56012,0.38329,0.40814,0.28725,1.13407,1.36589,1.21193,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
80,34876.9,1.20085,1.44161,1.26707,0.56196,0.38337,0.40886,0.28781,1.13313,1.36204,1.2108,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
81,35351.1,1.20045,1.44375,1.26759,0.5614,0.38406,0.40988,0.28859,1.1325,1.35874,1.20994,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
82,35788.8,1.19848,1.43643,1.26553,0.56577,0.38417,0.41053,0.2891,1.13184,1.35581,1.20892,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
83,36222,1.19565,1.43668,1.26539,0.56396,0.38645,0.41125,0.28966,1.13094,1.35279,1.20772,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
84,36651,1.19853,1.43156,1.26456,0.5644,0.38772,0.41209,0.29031,1.13023,1.34993,1.20644,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
85,37079.7,1.19576,1.43143,1.26402,0.56979,0.38772,0.41312,0.29125,1.12965,1.34668,1.20564,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
86,37513.2,1.19546,1.4299,1.26317,0.56452,0.38928,0.41342,0.2918,1.12907,1.34395,1.20475,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
87,37945.8,1.1962,1.42587,1.26099,0.5679,0.38797,0.41451,0.29283,1.12834,1.34115,1.20361,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
88,38406.5,1.1911,1.4203,1.2611,0.56913,0.38935,0.41532,0.29327,1.1272,1.33786,1.20254,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
89,38891.4,1.19051,1.41619,1.25917,0.57301,0.38942,0.41628,0.29386,1.1265,1.33484,1.20148,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
90,39333.9,1.18929,1.4199,1.25859,0.57256,0.39146,0.41695,0.29458,1.12621,1.33227,1.20057,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
91,39778.7,1.18846,1.41357,1.25764,0.57434,0.39186,0.41813,0.29505,1.12503,1.32873,1.19924,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
92,40228.7,1.18698,1.40936,1.257,0.57244,0.39316,0.41907,0.29576,1.12444,1.32531,1.19822,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
93,40701.4,1.18726,1.40713,1.25574,0.57393,0.39312,0.4202,0.29651,1.12386,1.32231,1.19742,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
94,41134.5,1.18719,1.40404,1.25657,0.57308,0.39334,0.42107,0.29666,1.12332,1.31931,1.19666,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
95,41565.6,1.18423,1.40108,1.25406,0.57122,0.39263,0.42198,0.29767,1.12276,1.3161,1.19603,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
96,42009.2,1.18249,1.39873,1.25299,0.57185,0.3941,0.42283,0.29848,1.12212,1.31342,1.19529,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
97,42438.6,1.18153,1.39514,1.25166,0.57367,0.39524,0.42371,0.29952,1.12154,1.30989,1.19449,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
98,42874,1.18127,1.39479,1.25055,0.57681,0.39518,0.42473,0.30027,1.12067,1.30699,1.19356,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
99,43299,1.178,1.38704,1.24943,0.57773,0.39599,0.42571,0.30108,1.12026,1.30408,1.19296,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
100,43726.8,1.17741,1.38543,1.2476,0.57345,0.39897,0.42666,0.302,1.11962,1.30166,1.19205,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
101,44178.1,1.17654,1.38574,1.24669,0.57676,0.3978,0.42748,0.30299,1.11876,1.29923,1.19097,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
102,44618.6,1.17529,1.37937,1.24479,0.57748,0.39785,0.42859,0.30359,1.118,1.29624,1.19001,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
103,45077.9,1.17418,1.3779,1.24342,0.57559,0.39884,0.42964,0.30428,1.11757,1.29425,1.18926,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
104,45548.4,1.17117,1.37477,1.24307,0.57846,0.39946,0.43031,0.30491,1.11682,1.29194,1.1883,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
105,45995.9,1.16865,1.37166,1.2423,0.57664,0.40034,0.43062,0.30564,1.11642,1.2896,1.18764,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
106,46464.5,1.17049,1.37068,1.24287,0.57756,0.40044,0.43146,0.30661,1.11603,1.28786,1.18716,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
107,46944.7,1.16657,1.36791,1.24054,0.57366,0.40164,0.43192,0.30679,1.11579,1.28617,1.1867,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
108,47391.3,1.16808,1.36186,1.23853,0.57746,0.40129,0.43285,0.3075,1.1152,1.28445,1.18595,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
109,47824.2,1.16463,1.35675,1.2397,0.57584,0.40288,0.43345,0.30796,1.11477,1.28259,1.18529,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
110,48266,1.16189,1.35433,1.23807,0.57383,0.407,0.43513,0.30965,1.11444,1.28175,1.18488,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
111,48697.8,1.16375,1.35511,1.23807,0.57403,0.40652,0.43571,0.3101,1.11362,1.27992,1.1841,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
112,49181.2,1.16157,1.34948,1.23617,0.57651,0.40656,0.43643,0.31087,1.11329,1.27847,1.18382,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
113,49631.5,1.16008,1.34421,1.2341,0.57759,0.40851,0.43737,0.3118,1.11292,1.27719,1.18326,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
114,50065.4,1.15914,1.34284,1.23234,0.57426,0.41028,0.43789,0.31201,1.11204,1.27584,1.18255,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
