epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
42,15152.1,1.2808,1.58814,1.30417,0.51004,0.35603,0.36757,0.25167,1.20415,1.43935,1.24109,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
43,15507.5,1.28293,1.58864,1.30371,0.51328,0.35491,0.36756,0.25192,1.20317,1.44201,1.24006,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
44,15888.1,1.2769,1.58106,1.30096,0.51378,0.35187,0.36762,0.25207,1.20279,1.44457,1.23929,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
45,16260.8,1.27646,1.57939,1.30061,0.51517,0.35336,0.36794,0.2524,1.20253,1.44556,1.23886,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
46,16618.3,1.27475,1.57467,1.29805,0.52002,0.35421,0.36812,0.25254,1.20158,1.447,1.23793,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
47,16996.1,1.27561,1.57475,1.29641,0.52276,0.35373,0.36884,0.25324,1.20104,1.44821,1.2371,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
48,17348.6,1.27201,1.56756,1.29486,0.52344,0.35136,0.36944,0.25391,1.20015,1.44918,1.23619,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
49,17702.4,1.27186,1.56694,1.2945,0.52466,0.35192,0.37002,0.2542,1.19909,1.45073,1.23524,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
50,18057.2,1.26874,1.56376,1.29241,0.52727,0.35023,0.37022,0.25465,1.1989,1.4514,1.23485,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
51,18417.9,1.27083,1.56042,1.29288,0.53299,0.35079,0.37096,0.25508,1.19838,1.45198,1.23386,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
52,18790,1.267,1.55699,1.28966,0.53012,0.35172,0.3718,0.2557,1.19744,1.45201,1.23289,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
53,19174.3,1.26466,1.55168,1.28828,0.53332,0.35206,0.37243,0.25654,1.19651,1.45196,1.23191,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
54,19525.9,1.26386,1.54959,1.28778,0.53115,0.35227,0.37333,0.25732,1.19539,1.45177,1.23082,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
55,19901.5,1.26374,1.5478,1.28702,0.53925,0.35368,0.37404,0.25792,1.19457,1.45217,1.22984,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
56,20277,1.26273,1.54742,1.28612,0.5407,0.35354,0.37467,0.25868,1.19359,1.45119,1.22864,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
57,20654.1,1.25983,1.54032,1.28515,0.54243,0.35425,0.37587,0.25946,1.19229,1.44962,1.22756,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
58,21015.5,1.25925,1.53891,1.28462,0.54488,0.35589,0.37676,0.26043,1.19118,1.44843,1.22643,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
59,21392.2,1.25646,1.53368,1.28243,0.54475,0.35655,0.37802,0.26165,1.18998,1.44704,1.22521,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
60,21744.6,1.25714,1.53178,1.28156,0.54111,0.35725,0.37968,0.26288,1.1887,1.4452,1.22392,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
61,22096.1,1.25716,1.53072,1.2813,0.54275,0.35803,0.3807,0.26348,1.18758,1.44461,1.22278,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
62,22467.8,1.2535,1.52522,1.27848,0.543,0.35989,0.38186,0.26466,1.18633,1.44193,1.22155,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
63,22818.7,1.25357,1.52139,1.27785,0.54386,0.36076,0.38322,0.26569,1.18513,1.43959,1.22037,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
64,23172,1.25205,1.51862,1.27638,0.5397,0.36086,0.3841,0.26654,1.18408,1.43706,1.21922,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
65,23527.3,1.25282,1.51889,1.27599,0.53833,0.36264,0.38539,0.26738,1.18289,1.43413,1.21803,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
66,23880.2,1.24918,1.51398,1.27653,0.53734,0.3632,0.3859,0.26795,1.18194,1.43191,1.21693,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
67,24257.6,1.25023,1.51518,1.27597,0.54355,0.36215,0.38736,0.26886,1.18096,1.42887,1.21564,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
68,24611.9,1.24752,1.5081,1.27313,0.54414,0.36134,0.38828,0.26984,1.18015,1.42615,1.21454,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
69,24966.1,1.24498,1.50429,1.27147,0.54289,0.36243,0.3892,0.27066,1.17909,1.42296,1.21345,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
70,25339.9,1.24547,1.50175,1.27027,0.54635,0.36681,0.39144,0.27177,1.17814,1.41939,1.21237,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
71,25711.4,1.24487,1.50147,1.27172,0.54744,0.36738,0.39249,0.27261,1.17727,1.41618,1.21157,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
72,26063.9,1.24328,1.49734,1.2693,0.54847,0.36781,0.39345,0.27332,1.17625,1.41282,1.21021,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
73,26419.6,1.24209,1.4951,1.2696,0.55146,0.36869,0.39444,0.2742,1.17489,1.40913,1.20915,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
74,26772.1,1.24037,1.49366,1.26661,0.55399,0.36951,0.39581,0.27505,1.17415,1.40475,1.20809,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
75,27148,1.23728,1.48753,1.26532,0.55358,0.37059,0.39688,0.2757,1.17312,1.40031,1.20686,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
76,27514.7,1.2391,1.48587,1.26467,0.55466,0.37353,0.39768,0.2766,1.17225,1.39709,1.20581,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
77,27864.1,1.23781,1.48773,1.26565,0.55642,0.37476,0.39849,0.27726,1.17111,1.39336,1.20487,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
78,28216.3,1.23725,1.47968,1.26347,0.5545,0.37656,0.3999,0.27808,1.17025,1.38974,1.20384,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
79,28584.1,1.23347,1.47489,1.26163,0.55417,0.37825,0.40104,0.27877,1.16916,1.38619,1.20269,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
80,28935.5,1.2324,1.47218,1.25979,0.55215,0.37759,0.40184,0.27967,1.16822,1.38249,1.20161,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
81,29285.6,1.23289,1.47451,1.26004,0.55145,0.37938,0.40335,0.28064,1.1672,1.37847,1.20068,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
82,29647.5,1.23135,1.46864,1.25764,0.55587,0.37999,0.40445,0.28123,1.16616,1.37474,1.1995,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
83,30014,1.22763,1.46825,1.25847,0.55798,0.37972,0.40556,0.28191,1.16526,1.37123,1.19858,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
84,30378,1.23117,1.46263,1.25713,0.55813,0.38114,0.40639,0.28255,1.1644,1.36832,1.19747,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
85,30742.9,1.22781,1.4617,1.25552,0.56106,0.38117,0.40692,0.28321,1.16299,1.36479,1.19625,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
86,31103.3,1.22762,1.45946,1.25631,0.56185,0.38123,0.40807,0.28368,1.16223,1.36146,1.19546,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
87,31452.7,1.22862,1.45645,1.25481,0.56499,0.37911,0.40921,0.28449,1.16149,1.35864,1.1947,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
88,31805.8,1.225,1.45241,1.25324,0.56378,0.38196,0.41003,0.28517,1.16072,1.35628,1.19393,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
89,32159.9,1.22308,1.44903,1.25236,0.56356,0.38251,0.41088,0.28599,1.16027,1.3537,1.19342,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
90,32511.3,1.22195,1.44963,1.25104,0.56261,0.38465,0.41228,0.28635,1.15962,1.35061,1.19274,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
91,32863.6,1.22152,1.44656,1.24992,0.56278,0.38459,0.41288,0.28705,1.15893,1.3486,1.19209,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
92,33217.8,1.21905,1.4425,1.24945,0.56116,0.38749,0.41403,0.28773,1.15836,1.34602,1.19126,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
93,33568.8,1.22021,1.4394,1.24874,0.5575,0.38869,0.41487,0.28822,1.15743,1.34341,1.19035,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
94,33920.5,1.21888,1.43625,1.24909,0.55546,0.38874,0.41528,0.28866,1.15671,1.34097,1.18949,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
95,34271.5,1.21563,1.43332,1.24601,0.54174,0.39031,0.41556,0.2888,1.156,1.33835,1.1887,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
96,34649,1.21496,1.43083,1.24607,0.5393,0.39133,0.41671,0.2897,1.15523,1.33579,1.18774,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
97,34998.9,1.21403,1.42769,1.24514,0.53764,0.39289,0.41803,0.29117,1.15437,1.33345,1.1869,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
98,35359.3,1.21407,1.42462,1.24317,0.53714,0.39448,0.41897,0.29191,1.15384,1.33125,1.18631,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
99,35713.9,1.20984,1.41988,1.24152,0.54255,0.39435,0.41957,0.29196,1.15319,1.32917,1.18542,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
100,36076.6,1.20967,1.41768,1.24109,0.54444,0.39512,0.42032,0.2923,1.15253,1.32696,1.18454,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
101,36428.3,1.20901,1.41649,1.24079,0.54631,0.3948,0.42087,0.29246,1.15181,1.32462,1.18371,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
102,36778.2,1.2084,1.41352,1.2388,0.54641,0.39617,0.42131,0.29299,1.1515,1.32294,1.18315,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
103,37128.5,1.20543,1.40984,1.23827,0.54833,0.3964,0.42202,0.29342,1.15089,1.32086,1.18241,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
104,37478.8,1.20317,1.40608,1.23738,0.54819,0.39761,0.42252,0.29359,1.15019,1.3189,1.18149,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
105,37842.8,1.20128,1.403,1.23582,0.54992,0.39798,0.42321,0.29433,1.14992,1.31718,1.18091,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
106,38218.3,1.20235,1.40221,1.23713,0.55246,0.39863,0.4239,0.29496,1.14926,1.3152,1.18005,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
107,38570.3,1.19886,1.3988,1.23541,0.55014,0.40042,0.42481,0.29571,1.14818,1.31318,1.17911,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
108,38921.4,1.19857,1.39308,1.23212,0.55083,0.40014,0.42537,0.29616,1.14725,1.31136,1.1782,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
109,39270.4,1.1953,1.38993,1.23308,0.55163,0.39921,0.42597,0.29667,1.14635,1.30941,1.17708,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
